Id,# Confirmed_Cases,# Deaths,# Recovered,# Tested,Date,Lat,Long,Population,Province,Testing_Info
2207,0,0.0,0.0,,2020-03-08,52.9399,-106.4509,1181987.0,Saskatchewan,
2208,0,0.0,0.0,,2020-03-09,52.9399,-106.4509,1181987.0,Saskatchewan,
2209,0,0.0,0.0,,2020-03-10,52.9399,-106.4509,1181987.0,Saskatchewan,
2210,0,0.0,0.0,,2020-03-11,52.9399,-106.4509,1181987.0,Saskatchewan,
2211,1,0.0,0.0,,2020-03-12,52.9399,-106.4509,1181987.0,Saskatchewan,
2212,1,0.0,0.0,,2020-03-13,52.9399,-106.4509,1181987.0,Saskatchewan,
2213,4,0.0,0.0,,2020-03-14,52.9399,-106.4509,1181987.0,Saskatchewan,
2214,0,0.0,0.0,796.0,2020-03-15,52.9399,-106.4509,1181987.0,Saskatchewan,
2215,1,0.0,0.0,311.0,2020-03-16,52.9399,-106.4509,1181987.0,Saskatchewan,
2216,1,0.0,0.0,0.0,2020-03-17,52.9399,-106.4509,1181987.0,Saskatchewan,
2217,8,0.0,0.0,871.0,2020-03-18,52.9399,-106.4509,1181987.0,Saskatchewan,
2218,4,0.0,0.0,583.0,2020-03-19,52.9399,-106.4509,1181987.0,Saskatchewan,
2219,6,0.0,0.0,532.0,2020-03-20,52.9399,-106.4509,1181987.0,Saskatchewan,
2220,18,0.0,0.0,824.0,2020-03-21,52.9399,-106.4509,1181987.0,Saskatchewan,
2221,8,0.0,0.0,619.0,2020-03-22,52.9399,-106.4509,1181987.0,Saskatchewan,
2222,14,0.0,0.0,733.0,2020-03-23,52.9399,-106.4509,1181987.0,Saskatchewan,
2223,6,0.0,0.0,488.0,2020-03-24,52.9399,-106.4509,1181987.0,Saskatchewan,
2224,14,0.0,0.0,513.0,2020-03-25,52.9399,-106.4509,1181987.0,Saskatchewan,
2225,9,0.0,3.0,459.0,2020-03-26,52.9399,-106.4509,1181987.0,Saskatchewan,Change in reported testing definition.
2226,9,0.0,0.0,631.0,2020-03-27,52.9399,-106.4509,1181987.0,Saskatchewan,
2227,30,0.0,1.0,649.0,2020-03-28,52.9399,-106.4509,1181987.0,Saskatchewan,
2228,22,0.0,4.0,813.0,2020-03-29,52.9399,-106.4509,1181987.0,Saskatchewan,
2229,20,2.0,6.0,550.0,2020-03-30,52.9399,-106.4509,1181987.0,Saskatchewan,
2230,8,0.0,7.0,452.0,2020-03-31,52.9399,-106.4509,1181987.0,Saskatchewan,
2231,9,1.0,9.0,378.0,2020-04-01,52.9399,-106.4509,1181987.0,Saskatchewan,
2232,13,0.0,6.0,832.0,2020-04-02,52.9399,-106.4509,1181987.0,Saskatchewan,
2233,14,0.0,12.0,686.0,2020-04-03,52.9399,-106.4509,1181987.0,Saskatchewan,
2234,11,0.0,7.0,524.0,2020-04-04,52.9399,-106.4509,1181987.0,Saskatchewan,
2235,18,0.0,12.0,811.0,2020-04-05,52.9399,-106.4509,1181987.0,Saskatchewan,
2236,4,0.0,14.0,625.0,2020-04-06,52.9399,-106.4509,1181987.0,Saskatchewan,
2237,7,0.0,7.0,523.0,2020-04-07,52.9399,-106.4509,1181987.0,Saskatchewan,
2238,11,0.0,15.0,856.0,2020-04-08,52.9399,-106.4509,1181987.0,Saskatchewan,
2239,7,0.0,12.0,1000.0,2020-04-09,52.9399,-106.4509,1181987.0,Saskatchewan,
2240,7,0.0,21.0,893.0,2020-04-10,52.9399,-106.4509,1181987.0,Saskatchewan,
2241,4,1.0,11.0,764.0,2020-04-11,52.9399,-106.4509,1181987.0,Saskatchewan,
2242,9,0.0,17.0,783.0,2020-04-12,52.9399,-106.4509,1181987.0,Saskatchewan,
2243,2,0.0,14.0,496.0,2020-04-13,52.9399,-106.4509,1181987.0,Saskatchewan,
2244,1,0.0,9.0,447.0,2020-04-14,52.9399,-106.4509,1181987.0,Saskatchewan,
2245,3,0.0,18.0,571.0,2020-04-15,52.9399,-106.4509,1181987.0,Saskatchewan,
2246,1,0.0,14.0,618.0,2020-04-16,52.9399,-106.4509,1181987.0,Saskatchewan,
2247,2,0.0,9.0,581.0,2020-04-17,52.9399,-106.4509,1181987.0,Saskatchewan,
2248,6,0.0,6.0,785.0,2020-04-18,52.9399,-106.4509,1181987.0,Saskatchewan,
2249,2,0.0,0.0,762.0,2020-04-19,52.9399,-106.4509,1181987.0,Saskatchewan,
2250,1,0.0,4.0,0.0,2020-04-20,52.9399,-106.4509,1181987.0,Saskatchewan,
2251,4,0.0,14.0,795.0,2020-04-21,52.9399,-106.4509,1181987.0,Saskatchewan,
2252,6,0.0,9.0,454.0,2020-04-22,52.9399,-106.4509,1181987.0,Saskatchewan,
2253,5,0.0,9.0,496.0,2020-04-23,52.9399,-106.4509,1181987.0,Saskatchewan,
2254,10,0.0,10.0,637.0,2020-04-24,52.9399,-106.4509,1181987.0,Saskatchewan,
2255,8,0.0,8.0,556.0,2020-04-25,52.9399,-106.4509,1181987.0,Saskatchewan,
2256,4,0.0,0.0,0.0,2020-04-26,52.9399,-106.4509,1181987.0,Saskatchewan,
2257,12,1.0,0.0,945.0,2020-04-27,52.9399,-106.4509,1181987.0,Saskatchewan,
2258,1,0.0,3.0,273.0,2020-04-28,52.9399,-106.4509,1181987.0,Saskatchewan,
2259,17,1.0,0.0,413.0,2020-04-29,52.9399,-106.4509,1181987.0,Saskatchewan,
2260,6,0.0,4.0,458.0,2020-04-30,52.9399,-106.4509,1181987.0,Saskatchewan,
2261,26,0.0,2.0,631.0,2020-05-01,52.9399,-106.4509,1181987.0,Saskatchewan,
2262,6,0.0,5.0,424.0,2020-05-02,52.9399,-106.4509,1181987.0,Saskatchewan,
2263,12,0.0,3.0,657.0,2020-05-03,52.9399,-106.4509,1181987.0,Saskatchewan,
2264,34,0.0,2.0,673.0,2020-05-04,52.9399,-106.4509,1181987.0,Saskatchewan,
2265,20,0.0,3.0,493.0,2020-05-05,52.9399,-106.4509,1181987.0,Saskatchewan,
2266,25,0.0,2.0,583.0,2020-05-06,52.9399,-106.4509,1181987.0,Saskatchewan,
2267,19,0.0,17.0,679.0,2020-05-07,52.9399,-106.4509,1181987.0,Saskatchewan,
2268,13,0.0,6.0,694.0,2020-05-08,52.9399,-106.4509,1181987.0,Saskatchewan,
2269,9,0.0,5.0,833.0,2020-05-09,52.9399,-106.4509,1181987.0,Saskatchewan,
2270,11,0.0,9.0,640.0,2020-05-10,52.9399,-106.4509,1181987.0,Saskatchewan,
2271,4,0.0,14.0,492.0,2020-05-11,52.9399,-106.4509,1181987.0,Saskatchewan,
2272,5,0.0,11.0,216.0,2020-05-12,52.9399,-106.4509,1181987.0,Saskatchewan,
2273,4,0.0,11.0,388.0,2020-05-13,52.9399,-106.4509,1181987.0,Saskatchewan,
2274,5,0.0,13.0,475.0,2020-05-14,52.9399,-106.4509,1181987.0,Saskatchewan,
2275,8,0.0,10.0,422.0,2020-05-15,52.9399,-106.4509,1181987.0,Saskatchewan,
2276,1,0.0,25.0,731.0,2020-05-16,52.9399,-106.4509,1181987.0,Saskatchewan,
2277,1,0.0,11.0,586.0,2020-05-17,52.9399,-106.4509,1181987.0,Saskatchewan,
2278,0,0.0,11.0,294.0,2020-05-18,52.9399,-106.4509,1181987.0,Saskatchewan,
2279,7,0.0,15.0,367.0,2020-05-19,52.9399,-106.4509,1181987.0,Saskatchewan,
2280,21,1.0,24.0,268.0,2020-05-20,52.9399,-106.4509,1181987.0,Saskatchewan,
2281,2,0.0,15.0,400.0,2020-05-21,52.9399,-106.4509,1181987.0,Saskatchewan,
2282,5,0.0,12.0,340.0,2020-05-22,52.9399,-106.4509,1181987.0,Saskatchewan,
2283,3,0.0,14.0,487.0,2020-05-23,52.9399,-106.4509,1181987.0,Saskatchewan,
2284,2,0.0,3.0,366.0,2020-05-24,52.9399,-106.4509,1181987.0,Saskatchewan,
2285,2,0.0,8.0,379.0,2020-05-25,52.9399,-106.4509,1181987.0,Saskatchewan,
2286,0,1.0,3.0,205.0,2020-05-26,52.9399,-106.4509,1181987.0,Saskatchewan,
2287,2,2.0,10.0,460.0,2020-05-27,52.9399,-106.4509,1181987.0,Saskatchewan,
2288,1,0.0,9.0,636.0,2020-05-28,52.9399,-106.4509,1181987.0,Saskatchewan,
2289,2,0.0,2.0,509.0,2020-05-29,52.9399,-106.4509,1181987.0,Saskatchewan,
2290,4,0.0,10.0,560.0,2020-05-30,52.9399,-106.4509,1181987.0,Saskatchewan,
2291,1,1.0,2.0,610.0,2020-05-31,52.9399,-106.4509,1181987.0,Saskatchewan,
2292,1,0.0,6.0,373.0,2020-06-01,52.9399,-106.4509,1181987.0,Saskatchewan,
2293,0,0.0,14.0,275.0,2020-06-02,52.9399,-106.4509,1181987.0,Saskatchewan,
2294,1,0.0,0.0,440.0,2020-06-03,52.9399,-106.4509,1181987.0,Saskatchewan,
2295,1,0.0,6.0,664.0,2020-06-04,52.9399,-106.4509,1181987.0,Saskatchewan,
2296,1,0.0,3.0,587.0,2020-06-05,52.9399,-106.4509,1181987.0,Saskatchewan,
2297,1,0.0,0.0,495.0,2020-06-06,52.9399,-106.4509,1181987.0,Saskatchewan,
2298,0,0.0,12.0,438.0,2020-06-07,52.9399,-106.4509,1181987.0,Saskatchewan,
2299,4,2.0,1.0,454.0,2020-06-08,52.9399,-106.4509,1181987.0,Saskatchewan,
2300,2,0.0,0.0,237.0,2020-06-09,52.9399,-106.4509,1181987.0,Saskatchewan,
2301,2,0.0,0.0,483.0,2020-06-10,52.9399,-106.4509,1181987.0,Saskatchewan,
2302,2,0.0,2.0,626.0,2020-06-11,52.9399,-106.4509,1181987.0,Saskatchewan,
2303,3,0.0,1.0,548.0,2020-06-12,52.9399,-106.4509,1181987.0,Saskatchewan,
2304,1,0.0,0.0,508.0,2020-06-13,52.9399,-106.4509,1181987.0,Saskatchewan,
2305,1,0.0,1.0,431.0,2020-06-14,52.9399,-106.4509,1181987.0,Saskatchewan,
2306,16,0.0,1.0,488.0,2020-06-15,52.9399,-106.4509,1181987.0,Saskatchewan,
2307,0,0.0,2.0,397.0,2020-06-16,52.9399,-106.4509,1181987.0,Saskatchewan,
2308,9,0.0,2.0,399.0,2020-06-17,52.9399,-106.4509,1181987.0,Saskatchewan,
2309,14,0.0,3.0,517.0,2020-06-18,52.9399,-106.4509,1181987.0,Saskatchewan,
2310,8,0.0,0.0,634.0,2020-06-19,52.9399,-106.4509,1181987.0,Saskatchewan,
2311,10,0.0,3.0,520.0,2020-06-20,52.9399,-106.4509,1181987.0,Saskatchewan,
2312,19,0.0,4.0,683.0,2020-06-21,52.9399,-106.4509,1181987.0,Saskatchewan,
2313,1,0.0,0.0,587.0,2020-06-22,52.9399,-106.4509,1181987.0,Saskatchewan,
2314,4,0.0,1.0,502.0,2020-06-24,52.9399,-106.4509,1181987.0,Saskatchewan,
2315,3,0.0,5.0,485.0,2020-06-25,52.9399,-106.4509,1181987.0,Saskatchewan,
2316,12,0.0,6.0,530.0,2020-06-26,52.9399,-106.4509,1181987.0,Saskatchewan,
2317,6,0.0,7.0,828.0,2020-06-27,52.9399,-106.4509,1181987.0,Saskatchewan,
2318,1,0.0,0.0,516.0,2020-06-28,52.9399,-106.4509,1181987.0,Saskatchewan,
2319,1,0.0,18.0,550.0,2020-06-29,52.9399,-106.4509,1181987.0,Saskatchewan,
2320,6,0.0,5.0,328.0,2020-06-30,52.9399,-106.4509,1181987.0,Saskatchewan,
2321,0,0.0,0.0,0.0,2020-07-01,52.9399,-106.4509,1181987.0,Saskatchewan,
2322,10,1.0,17.0,1061.0,2020-07-02,52.9399,-106.4509,1181987.0,Saskatchewan,
2323,1,0.0,10.0,449.0,2020-07-03,52.9399,-106.4509,1181987.0,Saskatchewan,
2324,0,0.0,0.0,0.0,2020-07-04,52.9399,-106.4509,1181987.0,Saskatchewan,
2325,0,0.0,0.0,0.0,2020-07-05,52.9399,-106.4509,1181987.0,Saskatchewan,
2326,9,0.0,21.0,1688.0,2020-07-06,52.9399,-106.4509,1181987.0,Saskatchewan,
2327,1,1.0,5.0,308.0,2020-07-07,52.9399,-106.4509,1181987.0,Saskatchewan,
2328,2,0.0,9.0,467.0,2020-07-08,52.9399,-106.4509,1181987.0,Saskatchewan,
2329,5,0.0,4.0,706.0,2020-07-09,52.9399,-106.4509,1181987.0,Saskatchewan,
2330,2,0.0,7.0,677.0,2020-07-10,52.9399,-106.4509,1181987.0,Saskatchewan,
2331,1,0.0,0.0,0.0,2020-07-11,52.9399,-106.4509,1181987.0,Saskatchewan,
2332,20,0.0,0.0,0.0,2020-07-12,52.9399,-106.4509,1181987.0,Saskatchewan,
2333,31,0.0,9.0,2147.0,2020-07-13,52.9399,-106.4509,1181987.0,Saskatchewan,
2334,5,0.0,19.0,484.0,2020-07-14,52.9399,-106.4509,1181987.0,Saskatchewan,
2335,5,0.0,6.0,745.0,2020-07-15,52.9399,-106.4509,1181987.0,Saskatchewan,
2336,42,0.0,3.0,965.0,2020-07-16,52.9399,-106.4509,1181987.0,Saskatchewan,
2337,6,0.0,0.0,0.0,2020-07-18,52.9399,-106.4509,1181987.0,Saskatchewan,
2338,5,0.0,6.0,2205.0,2020-07-19,52.9399,-106.4509,1181987.0,Saskatchewan,
2339,19,0.0,3.0,1116.0,2020-07-20,52.9399,-106.4509,1181987.0,Saskatchewan,
2340,8,0.0,11.0,600.0,2020-07-21,52.9399,-106.4509,1181987.0,Saskatchewan,
2341,60,0.0,12.0,1027.0,2020-07-22,52.9399,-106.4509,1181987.0,Saskatchewan,
2342,42,1.0,13.0,1235.0,2020-07-23,52.9399,-106.4509,1181987.0,Saskatchewan,
2343,27,0.0,10.0,1326.0,2020-07-24,52.9399,-106.4509,1181987.0,Saskatchewan,
2344,37,0.0,14.0,1531.0,2020-07-25,52.9399,-106.4509,1181987.0,Saskatchewan,
2345,42,0.0,11.0,1192.0,2020-07-26,52.9399,-106.4509,1181987.0,Saskatchewan,
2346,30,0.0,13.0,1382.0,2020-07-27,52.9399,-106.4509,1181987.0,Saskatchewan,
2347,9,1.0,21.0,730.0,2020-07-28,52.9399,-106.4509,1181987.0,Saskatchewan,
2348,50,0.0,22.0,1152.0,2020-07-29,52.9399,-106.4509,1181987.0,Saskatchewan,
2349,38,1.0,55.0,1436.0,2020-07-30,52.9399,-106.4509,1181987.0,Saskatchewan,
2350,14,0.0,24.0,1490.0,2020-07-31,52.9399,-106.4509,1181987.0,Saskatchewan,
2351,15,0.0,46.0,1586.0,2020-08-01,52.9399,-106.4509,1181987.0,Saskatchewan,
2352,8,0.0,16.0,1804.0,2020-08-02,52.9399,-106.4509,1181987.0,Saskatchewan,
2353,17,0.0,19.0,982.0,2020-08-03,52.9399,-106.4509,1181987.0,Saskatchewan,
2354,9,0.0,8.0,570.0,2020-08-04,52.9399,-106.4509,1181987.0,Saskatchewan,
2355,8,0.0,36.0,645.0,2020-08-05,52.9399,-106.4509,1181987.0,Saskatchewan,
2356,11,1.0,31.0,800.0,2020-08-06,52.9399,-106.4509,1181987.0,Saskatchewan,
2357,20,1.0,57.0,1773.0,2020-08-07,52.9399,-106.4509,1181987.0,Saskatchewan,
2358,23,0.0,24.0,1398.0,2020-08-08,52.9399,-106.4509,1181987.0,Saskatchewan,
2359,14,0.0,12.0,1545.0,2020-08-09,52.9399,-106.4509,1181987.0,Saskatchewan,
2360,4,0.0,8.0,1073.0,2020-08-10,52.9399,-106.4509,1181987.0,Saskatchewan,
2361,29,0.0,29.0,701.0,2020-08-11,52.9399,-106.4509,1181987.0,Saskatchewan,
2362,0,,0.0,,2020-02-12,64.2823,-135.0,41293.0,Yukon,
2363,0,,0.0,,2020-02-13,64.2823,-135.0,41293.0,Yukon,
2364,0,,0.0,,2020-02-14,64.2823,-135.0,41293.0,Yukon,
2365,0,,0.0,,2020-02-15,64.2823,-135.0,41293.0,Yukon,
2366,0,,0.0,,2020-02-16,64.2823,-135.0,41293.0,Yukon,
2367,0,,0.0,,2020-02-17,64.2823,-135.0,41293.0,Yukon,
2368,0,,0.0,,2020-02-18,64.2823,-135.0,41293.0,Yukon,
2369,0,,0.0,,2020-02-19,64.2823,-135.0,41293.0,Yukon,
2370,0,,0.0,,2020-02-20,64.2823,-135.0,41293.0,Yukon,
2371,0,,0.0,,2020-02-21,64.2823,-135.0,41293.0,Yukon,
2372,0,,0.0,,2020-02-22,64.2823,-135.0,41293.0,Yukon,
2373,0,,0.0,,2020-02-23,64.2823,-135.0,41293.0,Yukon,
2374,0,,0.0,,2020-02-24,64.2823,-135.0,41293.0,Yukon,
2375,0,,0.0,,2020-02-25,64.2823,-135.0,41293.0,Yukon,
2376,0,,0.0,,2020-02-26,64.2823,-135.0,41293.0,Yukon,
2377,0,,0.0,,2020-02-27,64.2823,-135.0,41293.0,Yukon,
2378,0,,0.0,,2020-02-28,64.2823,-135.0,41293.0,Yukon,
2379,0,,0.0,,2020-02-29,64.2823,-135.0,41293.0,Yukon,
2380,0,,0.0,,2020-03-01,64.2823,-135.0,41293.0,Yukon,
2381,0,,0.0,,2020-03-02,64.2823,-135.0,41293.0,Yukon,
2382,0,,0.0,,2020-03-03,64.2823,-135.0,41293.0,Yukon,
2383,0,,0.0,,2020-03-04,64.2823,-135.0,41293.0,Yukon,
2384,0,,0.0,,2020-03-05,64.2823,-135.0,41293.0,Yukon,
2385,0,,0.0,,2020-03-06,64.2823,-135.0,41293.0,Yukon,
2386,0,,0.0,,2020-03-07,64.2823,-135.0,41293.0,Yukon,
2387,0,0.0,0.0,,2020-03-08,64.2823,-135.0,41293.0,Yukon,
2388,0,0.0,0.0,,2020-03-09,64.2823,-135.0,41293.0,Yukon,
2389,0,0.0,0.0,,2020-03-10,64.2823,-135.0,41293.0,Yukon,
2390,0,0.0,0.0,,2020-03-11,64.2823,-135.0,41293.0,Yukon,
2391,0,0.0,0.0,,2020-03-12,64.2823,-135.0,41293.0,Yukon,
2392,0,0.0,0.0,,2020-03-13,64.2823,-135.0,41293.0,Yukon,
2393,0,0.0,0.0,,2020-03-14,64.2823,-135.0,41293.0,Yukon,
2394,0,0.0,0.0,0.0,2020-03-15,64.2823,-135.0,41293.0,Yukon,
2395,0,0.0,0.0,0.0,2020-03-16,64.2823,-135.0,41293.0,Yukon,
2396,0,0.0,0.0,0.0,2020-03-17,64.2823,-135.0,41293.0,Yukon,
2397,0,0.0,0.0,101.0,2020-03-18,64.2823,-135.0,41293.0,Yukon,
2398,0,0.0,0.0,297.0,2020-03-19,64.2823,-135.0,41293.0,Yukon,
2399,0,0.0,0.0,0.0,2020-03-20,64.2823,-135.0,41293.0,Yukon,
2400,0,0.0,0.0,0.0,2020-03-21,64.2823,-135.0,41293.0,Yukon,
2401,2,0.0,0.0,0.0,2020-03-22,64.2823,-135.0,41293.0,Yukon,
2402,0,0.0,0.0,20.0,2020-03-23,64.2823,-135.0,41293.0,Yukon,
2403,0,0.0,0.0,0.0,2020-03-24,64.2823,-135.0,41293.0,Yukon,
2404,1,0.0,0.0,99.0,2020-03-25,64.2823,-135.0,41293.0,Yukon,
2405,0,0.0,0.0,0.0,2020-03-26,64.2823,-135.0,41293.0,Yukon,
2406,1,0.0,0.0,86.0,2020-03-27,64.2823,-135.0,41293.0,Yukon,
2407,0,0.0,0.0,0.0,2020-03-28,64.2823,-135.0,41293.0,Yukon,
2408,0,0.0,0.0,0.0,2020-03-29,64.2823,-135.0,41293.0,Yukon,
2409,1,0.0,0.0,85.0,2020-03-30,64.2823,-135.0,41293.0,Yukon,
2410,0,0.0,0.0,0.0,2020-03-31,64.2823,-135.0,41293.0,Yukon,
2411,1,0.0,3.0,34.0,2020-04-01,64.2823,-135.0,41293.0,Yukon,
2412,0,0.0,0.0,0.0,2020-04-02,64.2823,-135.0,41293.0,Yukon,
2413,0,0.0,1.0,31.0,2020-04-03,64.2823,-135.0,41293.0,Yukon,
2414,0,0.0,0.0,0.0,2020-04-04,64.2823,-135.0,41293.0,Yukon,
2415,0,0.0,0.0,0.0,2020-04-05,64.2823,-135.0,41293.0,Yukon,
2416,1,0.0,0.0,22.0,2020-04-06,64.2823,-135.0,41293.0,Yukon,
2417,0,0.0,0.0,0.0,2020-04-07,64.2823,-135.0,41293.0,Yukon,
2418,1,0.0,0.0,19.0,2020-04-08,64.2823,-135.0,41293.0,Yukon,
2419,0,0.0,0.0,0.0,2020-04-09,64.2823,-135.0,41293.0,Yukon,
2420,0,0.0,0.0,0.0,2020-04-10,64.2823,-135.0,41293.0,Yukon,
2421,0,0.0,0.0,0.0,2020-04-11,64.2823,-135.0,41293.0,Yukon,
2422,0,0.0,0.0,0.0,2020-04-12,64.2823,-135.0,41293.0,Yukon,
2423,0,0.0,2.0,38.0,2020-04-13,64.2823,-135.0,41293.0,Yukon,
2424,0,0.0,0.0,0.0,2020-04-14,64.2823,-135.0,41293.0,Yukon,
2425,0,0.0,0.0,9.0,2020-04-15,64.2823,-135.0,41293.0,Yukon,
2426,0,0.0,0.0,0.0,2020-04-16,64.2823,-135.0,41293.0,Yukon,
2427,1,0.0,1.0,11.0,2020-04-17,64.2823,-135.0,41293.0,Yukon,
2428,0,0.0,1.0,7.0,2020-04-18,64.2823,-135.0,41293.0,Yukon,
2429,0,0.0,0.0,19.0,2020-04-19,64.2823,-135.0,41293.0,Yukon,
2430,2,0.0,0.0,0.0,2020-04-20,64.2823,-135.0,41293.0,Yukon,
2431,0,0.0,0.0,0.0,2020-04-21,64.2823,-135.0,41293.0,Yukon,
2432,0,0.0,0.0,0.0,2020-04-22,64.2823,-135.0,41293.0,Yukon,
2433,0,0.0,0.0,3.0,2020-04-23,64.2823,-135.0,41293.0,Yukon,
2434,0,0.0,0.0,7.0,2020-04-24,64.2823,-135.0,41293.0,Yukon,
2435,0,0.0,0.0,6.0,2020-04-25,64.2823,-135.0,41293.0,Yukon,
2436,0,0.0,0.0,14.0,2020-04-26,64.2823,-135.0,41293.0,Yukon,
2437,0,0.0,0.0,11.0,2020-04-27,64.2823,-135.0,41293.0,Yukon,
2438,0,0.0,0.0,34.0,2020-04-28,64.2823,-135.0,41293.0,Yukon,
2439,0,0.0,0.0,20.0,2020-04-29,64.2823,-135.0,41293.0,Yukon,
2440,0,0.0,1.0,11.0,2020-04-30,64.2823,-135.0,41293.0,Yukon,
2441,0,0.0,2.0,15.0,2020-05-01,64.2823,-135.0,41293.0,Yukon,
2442,0,0.0,0.0,20.0,2020-05-02,64.2823,-135.0,41293.0,Yukon,
2443,0,0.0,0.0,4.0,2020-05-03,64.2823,-135.0,41293.0,Yukon,
2444,0,0.0,0.0,5.0,2020-05-04,64.2823,-135.0,41293.0,Yukon,
2445,0,0.0,0.0,13.0,2020-05-05,64.2823,-135.0,41293.0,Yukon,
2446,0,0.0,0.0,13.0,2020-05-06,64.2823,-135.0,41293.0,Yukon,
2447,0,0.0,0.0,11.0,2020-05-07,64.2823,-135.0,41293.0,Yukon,
2448,0,0.0,0.0,10.0,2020-05-08,64.2823,-135.0,41293.0,Yukon,
2449,0,0.0,0.0,7.0,2020-05-09,64.2823,-135.0,41293.0,Yukon,
2450,0,0.0,0.0,6.0,2020-05-10,64.2823,-135.0,41293.0,Yukon,
2451,0,0.0,0.0,6.0,2020-05-11,64.2823,-135.0,41293.0,Yukon,
2452,0,0.0,0.0,12.0,2020-05-12,64.2823,-135.0,41293.0,Yukon,
2453,0,0.0,0.0,6.0,2020-05-13,64.2823,-135.0,41293.0,Yukon,
2454,0,0.0,0.0,7.0,2020-05-14,64.2823,-135.0,41293.0,Yukon,
2455,0,0.0,0.0,5.0,2020-05-15,64.2823,-135.0,41293.0,Yukon,
2456,0,0.0,0.0,0.0,2020-05-16,64.2823,-135.0,41293.0,Yukon,
2457,0,0.0,0.0,0.0,2020-05-17,64.2823,-135.0,41293.0,Yukon,
2458,0,0.0,0.0,0.0,2020-05-18,64.2823,-135.0,41293.0,Yukon,
2459,0,0.0,0.0,10.0,2020-05-19,64.2823,-135.0,41293.0,Yukon,
2460,0,0.0,0.0,7.0,2020-05-20,64.2823,-135.0,41293.0,Yukon,
2461,0,0.0,0.0,1.0,2020-05-21,64.2823,-135.0,41293.0,Yukon,
2462,0,0.0,0.0,3.0,2020-05-22,64.2823,-135.0,41293.0,Yukon,
2463,0,0.0,0.0,0.0,2020-05-23,64.2823,-135.0,41293.0,Yukon,
2464,0,0.0,0.0,0.0,2020-05-24,64.2823,-135.0,41293.0,Yukon,
2465,0,0.0,0.0,0.0,2020-05-25,64.2823,-135.0,41293.0,Yukon,
2466,0,0.0,0.0,14.0,2020-05-26,64.2823,-135.0,41293.0,Yukon,
2467,0,0.0,0.0,4.0,2020-05-27,64.2823,-135.0,41293.0,Yukon,
2468,0,0.0,0.0,9.0,2020-05-28,64.2823,-135.0,41293.0,Yukon,
2469,0,0.0,0.0,4.0,2020-05-29,64.2823,-135.0,41293.0,Yukon,
2470,0,0.0,0.0,0.0,2020-05-30,64.2823,-135.0,41293.0,Yukon,
2471,0,0.0,0.0,0.0,2020-05-31,64.2823,-135.0,41293.0,Yukon,
2472,0,0.0,0.0,10.0,2020-06-01,64.2823,-135.0,41293.0,Yukon,
2473,0,0.0,0.0,6.0,2020-06-02,64.2823,-135.0,41293.0,Yukon,
2474,0,0.0,0.0,4.0,2020-06-03,64.2823,-135.0,41293.0,Yukon,
2475,0,0.0,0.0,5.0,2020-06-04,64.2823,-135.0,41293.0,Yukon,
2476,0,0.0,0.0,0.0,2020-06-05,64.2823,-135.0,41293.0,Yukon,
2477,0,0.0,0.0,0.0,2020-06-06,64.2823,-135.0,41293.0,Yukon,
2478,0,0.0,0.0,0.0,2020-06-07,64.2823,-135.0,41293.0,Yukon,
2479,0,0.0,0.0,13.0,2020-06-08,64.2823,-135.0,41293.0,Yukon,
2480,0,0.0,0.0,5.0,2020-06-09,64.2823,-135.0,41293.0,Yukon,
2481,0,0.0,0.0,9.0,2020-06-10,64.2823,-135.0,41293.0,Yukon,
2482,0,0.0,0.0,4.0,2020-06-11,64.2823,-135.0,41293.0,Yukon,
2483,0,0.0,0.0,3.0,2020-06-12,64.2823,-135.0,41293.0,Yukon,
2484,0,0.0,0.0,0.0,2020-06-13,64.2823,-135.0,41293.0,Yukon,
2485,0,0.0,0.0,0.0,2020-06-14,64.2823,-135.0,41293.0,Yukon,
2486,0,0.0,0.0,0.0,2020-06-15,64.2823,-135.0,41293.0,Yukon,
2487,0,0.0,0.0,8.0,2020-06-16,64.2823,-135.0,41293.0,Yukon,
2488,0,0.0,0.0,2.0,2020-06-17,64.2823,-135.0,41293.0,Yukon,
2489,0,0.0,0.0,5.0,2020-06-18,64.2823,-135.0,41293.0,Yukon,
2490,0,0.0,0.0,0.0,2020-06-19,64.2823,-135.0,41293.0,Yukon,
2491,0,0.0,0.0,0.0,2020-06-20,64.2823,-135.0,41293.0,Yukon,
2492,0,0.0,0.0,0.0,2020-06-21,64.2823,-135.0,41293.0,Yukon,
2493,0,0.0,0.0,0.0,2020-06-22,64.2823,-135.0,41293.0,Yukon,
2494,0,0.0,0.0,9.0,2020-06-23,64.2823,-135.0,41293.0,Yukon,
2495,0,0.0,0.0,6.0,2020-06-24,64.2823,-135.0,41293.0,Yukon,
2496,0,0.0,0.0,1.0,2020-06-25,64.2823,-135.0,41293.0,Yukon,
2497,0,0.0,0.0,6.0,2020-06-26,64.2823,-135.0,41293.0,Yukon,
2498,0,0.0,0.0,0.0,2020-06-27,64.2823,-135.0,41293.0,Yukon,
2499,0,0.0,0.0,0.0,2020-06-28,64.2823,-135.0,41293.0,Yukon,
2500,0,0.0,0.0,11.0,2020-06-29,64.2823,-135.0,41293.0,Yukon,
2501,0,0.0,0.0,6.0,2020-06-30,64.2823,-135.0,41293.0,Yukon,
2502,0,0.0,0.0,0.0,2020-07-01,64.2823,-135.0,41293.0,Yukon,
